CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
956,0.4,0.25,0.4,0.16666667,0.0,0.5,0.00026715,0.2,0.75
957,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
958,0.46666667,0.5,0.58823529,0.5,0.0,0.83333333,0.00066787,0.2,0.35
959,0.73333333,0.88235294,0.18518519,0.0,0.0,0.83333333,0.00016697,0.2,2.2
960,0.6,0.65217391,0.4375,0.16666667,0.0,0.83333333,0.00046751,0.2,0.64285714
961,0.33333333,0.0,0.6,0.33333333,0.0,0.0,0.0005009,0.2,0.33333333
962,0.73333333,0.88235294,0.40540541,0.0,0.0,0.83333333,0.0005009,0.2,0.73333333
963,0.46666667,0.4,0.46153846,0.33333333,0.0,0.66666667,0.00040072,0.2,0.58333333
964,0.73333333,0.88235294,0.26666667,0.0,0.0,0.83333333,0.00026715,0.2,1.375
965,0.4,0.25,0.36842105,0.0,0.0,0.5,0.00023375,0.2,0.85714286
966,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
967,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
968,0.4,0.25,0.61290323,0.33333333,0.0,0.5,0.00063448,0.2,0.31578947
969,0.73333333,0.88235294,0.18518519,0.0,0.0,0.83333333,0.00016697,0.2,2.2
970,0.53333333,0.66666667,0.51515152,0.16666667,0.0,0.66666667,0.00056769,0.2,0.47058824
971,0.4,0.25,0.53846154,0.5,0.0,0.5,0.00046751,0.2,0.42857143
972,0.66666667,0.75,0.51219512,0.33333333,0.0,0.83333333,0.00070126,0.2,0.47619048
973,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
974,0.73333333,0.88235294,0.24137931,0.0,0.0,0.83333333,0.00023375,0.2,1.57142857
975,0.53333333,0.66666667,0.6097561,0.33333333,0.0,0.66666667,0.00083484,0.2,0.32
976,0.4,0.25,0.33333333,0.33333333,0.0,0.5,0.00020036,0.2,1.0
977,0.46666667,0.4,0.6,0.5,0.0,0.66666667,0.00070126,0.2,0.33333333
978,0.4,0.3,0.61290323,0.33333333,0.0,0.5,0.00063448,0.2,0.31578947
979,0.53333333,0.63157895,0.44827586,0.0,0.0,0.66666667,0.00043411,0.2,0.61538462
980,0.73333333,0.88235294,0.18518519,0.0,0.0,0.83333333,0.00016697,0.2,2.2
981,0.46666667,0.42857143,0.22222222,0.16666667,0.0,0.83333333,0.00013357,0.2,1.75
982,0.53333333,0.66666667,0.36,0.16666667,0.0,0.66666667,0.00030054,0.2,0.88888889
983,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
984,0.66666667,0.75,0.28571429,0.0,0.0,0.83333333,0.00026715,0.2,1.25
985,0.46666667,0.42857143,0.46153846,0.33333333,0.0,0.83333333,0.00040072,0.2,0.58333333
986,0.66666667,0.75,0.5,0.16666667,0.0,0.83333333,0.00066787,0.2,0.5
987,0.73333333,0.88235294,0.3125,0.0,0.0,0.83333333,0.00033393,0.2,1.1
988,0.66666667,0.77777778,0.31034483,0.0,0.0,0.83333333,0.00030054,0.2,1.11111111
989,0.73333333,0.88235294,0.33333333,0.0,0.0,0.83333333,0.00036733,0.2,1.0
